Nombre,Metodo_deteccion,Radio,Periodo_orbital,Indice_similitud_tierra,Distancia_estrella,Distancia_tierra,Radio_estrella,Ascension_recta,Declinacion
Kepler-238 d,Transit,3.07154,13.233549,0.21488458,0.035276073619631906,1897.73,1.43,19.193142,40.637814999999996
Kepler-238 e,Transit,5.605,23.654,0.2711924,0.031595092024539875,1897.73,1.43,19.193142,40.637814999999996
Kepler-238 f,Transit,1.99538,50.447,0.2711924,0.031595092024539875,1897.73,1.43,19.193142,40.637814999999996
Kepler-239 b,Transit,2.33168,11.763051,0.27647521,0.02914110429447853,660.07,0.76,19.613477,40.663406
Kepler-239 c,Transit,2.51104,56.228098,0.46894628,0.08220858895705523,660.07,0.76,19.613477,40.663406
Kepler-24 b,Transit,2.39894,8.1453,0.23996688,0.024539877300613498,1195.99,1.29,19.360885,38.343754000000004
Kepler-24 c,Transit,2.8025,12.3335,0.22537592,0.03251533742331288,1195.99,1.29,19.360885,38.343754000000004
Kepler-24 d,Transit,1.67029,4.244384,0.27293191,0.015644171779141104,1195.99,1.29,19.360885,38.343754000000004
Kepler-24 e,Transit,2.78008,18.998355,0.23175996,0.04233128834355829,1195.99,1.29,19.360885,38.343754000000004
Kepler-240 b,Transit,1.36762,4.144495,0.29496519,0.0147239263803681,762.74,0.74,19.410586,40.750263
Kepler-240 c,Transit,2.19716,7.953528,0.26840666,0.022699386503067485,762.74,0.74,19.410586,40.750263
Kepler-241 b,Transit,2.33168,12.718092,0.29475959,0.028834355828220862,609.86,0.67,19.527542,41.060921
Kepler-241 c,Transit,2.56709,36.065978,0.42051534,0.05797546012269939,609.86,0.67,19.527542,41.060921
Kepler-242 b,Transit,2.61193,8.20395,0.24306509,0.023006134969325152,610.6,0.85,19.104381,41.808403
Kepler-242 c,Transit,1.99538,14.496481,0.29245984,0.03343558282208589,610.6,0.85,19.104381,41.808403
Kepler-243 b,Transit,2.45499,5.715442,0.24325899,0.01901840490797546,707.94,0.84,19.007366,42.033958
Kepler-243 c,Transit,1.99538,20.026218,0.3095861,0.043558282208588955,707.94,0.84,19.007366,42.033958
Kepler-244 b,Transit,2.75766,4.311792,0.22519914,0.015337423312883437,1067.62,0.8,19.149513,42.301368999999994
Kepler-244 c,Transit,2.05143,9.767292,0.2703606,0.026687116564417177,1067.62,0.8,19.149513,42.301368999999994
Kepler-244 d,Transit,2.30926,20.050401,0.28493685,0.04294478527607363,1067.62,0.8,19.149513,42.301368999999994
Kepler-245 b,Transit,2.56709,7.49019,0.24423974,0.021779141104294478,882.65,0.8,19.442599,42.436316999999995
Kepler-245 c,Transit,2.17474,17.460812,0.29635476,0.03803680981595092,882.65,0.8,19.442599,42.436316999999995
Kepler-245 d,Transit,3.0267,36.277108,0.32588481,0.06196319018404909,882.65,0.8,19.442599,42.436316999999995
Kepler-245 e,Transit,1.74876,3.2198211,0.2711924,0.031595092024539875,882.65,0.8,19.442599,42.436316999999995
Kepler-246 b,Transit,2.34289,4.60182,0.24574515,0.015950920245398775,637.44,0.83,19.765563,42.663429
Kepler-246 c,Transit,1.50214,11.187161,0.30583589,0.02914110429447853,637.44,0.83,19.765563,42.663429
Kepler-247 b,Transit,1.63666,3.33616,0.27928421,0.012883435582822088,676.38,0.77,19.242836,43.039291
Kepler-247 c,Transit,4.09165,9.439452,0.19590068,0.025766871165644176,676.38,0.77,19.242836,43.039291
Kepler-247 d,Transit,3.94592,20.477912,0.23888331,0.04294478527607363,676.38,0.77,19.242836,43.039291
Kepler-248 b,Transit,3.01549,6.308205,0.22097146,0.020245398773006136,754.65,0.83,19.537427,43.58135600000001
Kepler-248 c,Transit,4.06923,16.239494,0.21255433,0.037730061349693256,754.65,0.83,19.537427,43.58135600000001
Kepler-249 b,Transit,1.08737,3.306539,0.34218022,0.010736196319018407,191.44,0.48,19.799006,43.658524
Kepler-249 c,Transit,1.51335,7.113702,0.40432766,0.017791411042944787,191.44,0.48,19.799006,43.658524
Kepler-249 d,Transit,1.5694,15.368459,0.57349026,0.029754601226993867,191.44,0.48,19.799006,43.658524
Kepler-25 b,Transit,2.74645,6.238297,0.2224943,0.02155361564417178,244.96,1.31,19.109227,39.487894000000004
Kepler-25 c,Transit,5.21265,12.7207,0.15190586,0.03465955828220859,244.96,1.31,19.109227,39.487894000000004
Kepler-25 d,Radial Velocity,10.019274,122.4,0.18901462,0.15811859509202456,244.96,1.31,19.109227,39.487894000000004
Kepler-250 b,Transit,1.13221,4.148141,0.29929595,0.0147239263803681,777.31,0.81,19.306319,44.141953
Kepler-250 c,Transit,2.27563,7.156804,0.2560295,0.021165644171779144,777.31,0.81,19.306319,44.141953
Kepler-250 d,Transit,2.17474,17.648312,0.29522047,0.03895705521472393,777.31,0.81,19.306319,44.141953
Kepler-251 b,Transit,1.33399,4.790936,0.29160682,0.01625766871165644,948.98,0.89,19.771083,44.105865
Kepler-251 c,Transit,2.76887,16.514043,0.24693041,0.03742331288343558,948.98,0.89,19.771083,44.105865
Kepler-251 d,Transit,2.76887,30.133001,0.27934158,0.05582822085889571,948.98,0.89,19.771083,44.105865
Kepler-251 e,Transit,2.76887,99.640161,0.45894451,0.12392638036809818,948.98,0.89,19.771083,44.105865
Kepler-252 b,Transit,1.2331,6.668391,0.34258755,0.017791411042944787,383.59,0.55,19.705291,44.545963
Kepler-252 c,Transit,2.15232,10.848463,0.33928204,0.024539877300613498,383.59,0.55,19.705291,44.545963
Kepler-253 b,Transit,1.62545,3.783986,0.28014372,0.01411042944785276,858.93,0.79,19.456134,44.858089
Kepler-253 c,Transit,2.64556,10.281951,0.2484644,0.027300613496932517,858.93,0.79,19.456134,44.858089
Kepler-253 d,Transit,3.17243,18.119869,0.2518448,0.03987730061349694,858.93,0.79,19.456134,44.858089
Kepler-254 b,Transit,3.86745,5.826662,0.18462777,0.0196319018404908,1446.45,0.91,19.210981,45.816503999999995
Kepler-254 c,Transit,2.15232,12.412183,0.26260008,0.032208588957055216,1446.45,0.91,19.210981,45.816503999999995
Kepler-254 d,Transit,2.49983,18.746477,0.25694948,0.042638036809815955,1446.45,0.91,19.210981,45.816503999999995
Kepler-255 b,Transit,1.54698,5.714606,0.28407222,0.019325153374233132,1084.5,0.93,19.737617,45.976841
Kepler-255 c,Transit,2.99307,9.946047,0.22383986,0.02822085889570552,1084.5,0.93,19.737617,45.976841
Kepler-255 d,Transit,1.32278,1.0456227,0.2711924,0.031595092024539875,1084.5,0.93,19.737617,45.976841
Kepler-256 b,Transit,1.59182,1.620493,0.27539198,0.008282208588957056,1057.36,1.3,19.505364,46.097389
Kepler-256 c,Transit,2.15232,3.38802,0.24899865,0.013803680981595092,1057.36,1.3,19.505364,46.097389
Kepler-256 d,Transit,2.47741,5.839172,0.23541715,0.0196319018404908,1057.36,1.3,19.505364,46.097389
Kepler-256 e,Transit,2.3541,10.681572,0.24578855,0.0294478527607362,1057.36,1.3,19.505364,46.097389
Kepler-257 b,Transit,2.61193,2.382667,0.22780839,0.010429447852760738,797.75,1.04,19.821067,46.023269
Kepler-257 c,Transit,5.41443,6.581484,0.14883636,0.020245398773006136,797.75,1.04,19.821067,46.023269
Kepler-257 d,Transit,4.95482,24.664551,0.19237453,0.049079754601226995,797.75,1.04,19.821067,46.023269
Kepler-258 b,Transit,4.05802,13.19722,0.20126189,0.031595092024539875,585.6,0.92,19.604567,46.579330000000006
Kepler-258 c,Transit,3.60962,33.653079,0.27912272,0.059202453987730067,585.6,0.92,19.604567,46.579330000000006
Kepler-259 b,Transit,2.8025,8.115317,0.22623798,0.02423312883435583,1031.58,0.9,19.21413,46.615005000000004
Kepler-259 c,Transit,2.70161,36.924931,0.28489306,0.06656441717791411,1031.58,0.9,19.21413,46.615005000000004
Kepler-26 b,Transit,2.78008,12.28,0.36325709,0.02601489785276074,338.55,0.51,18.996067,46.566539999999996
Kepler-26 c,Transit,2.72403,17.2559,0.43167552,0.03263735582822086,338.55,0.51,18.996067,46.566539999999996
Kepler-26 d,Transit,1.06495,3.543919,0.33079003,0.01196319018404908,338.55,0.51,18.996067,46.566539999999996
Kepler-26 e,Transit,2.41015,46.827915,0.70443403,0.06748466257668712,338.55,0.51,18.996067,46.566539999999996
Kepler-260 b,Transit,2.00659,8.187399,0.26911881,0.023006134969325152,638.85,0.86,19.461732,38.014122
Kepler-260 c,Transit,1.73755,76.050178,0.50849803,0.10184049079754602,638.85,0.86,19.461732,38.014122
Kepler-261 b,Transit,2.17474,10.381227,0.27261793,0.026993865030674847,320.43,0.79,19.424319,37.609184
Kepler-261 c,Transit,1.99538,24.570858,0.33556291,0.04785276073619632,320.43,0.79,19.424319,37.609184
Kepler-262 b,Transit,1.35641,13.060855,0.3047519,0.033128834355828224,624.08,0.88,19.381913,37.252649
Kepler-262 c,Transit,1.63666,21.853722,0.31074294,0.046625766871165646,624.08,0.88,19.381913,37.252649
Kepler-263 b,Transit,2.66798,16.568087,0.26471559,0.03680981595092025,771.09,0.79,19.497985,37.567794000000006
Kepler-263 c,Transit,2.4662,47.332773,0.38490682,0.07423312883435583,771.09,0.79,19.497985,37.567794000000006
Kepler-264 b,Transit,3.32937,40.806231,0.2213857,0.07638036809815951,968.15,1.55,19.469642,37.376246
Kepler-264 c,Transit,2.82492,140.10126,0.33379176,0.1736196319018405,968.15,1.55,19.469642,37.376246
Kepler-265 b,Transit,1.86086,6.846262,0.26668325,0.021165644171779144,1328.21,1.1,19.367366,41.244820000000004
Kepler-265 c,Transit,2.63435,17.028937,0.24099353,0.03895705521472393,1328.21,1.1,19.367366,41.244820000000004
Kepler-265 d,Transit,2.48862,43.130617,0.28602114,0.07239263803680981,1328.21,1.1,19.367366,41.244820000000004
Kepler-265 e,Transit,2.58951,67.831024,0.32217156,0.09785276073619632,1328.21,1.1,19.367366,41.244820000000004
Kepler-266 b,Transit,2.47741,6.61833,0.23744678,0.021779141104294478,1425.27,1.03,19.632293,44.166916
Kepler-266 c,Transit,3.88987,107.7236,0.35740261,0.14018404907975462,1425.27,1.03,19.632293,44.166916
Kepler-267 b,Transit,1.98417,3.353728,0.27501863,0.011349693251533743,267.0,0.56,19.988694,47.157461
Kepler-267 c,Transit,2.1299,6.87745,0.29789937,0.018404907975460124,267.0,0.56,19.988694,47.157461
Kepler-267 d,Transit,2.27563,28.464515,0.49931101,0.047239263803680986,267.0,0.56,19.988694,47.157461
Kepler-268 b,Transit,2.54467,25.934138,0.24952981,0.05521472392638037,873.21,1.27,19.465079,38.055074999999995
Kepler-268 c,Transit,3.38542,83.446393,0.28262419,0.11993865030674848,873.21,1.27,19.465079,38.055074999999995
Kepler-269 b,Transit,2.4662,5.326718,0.23723397,0.01871165644171779,2418.83,0.96,19.347679,41.775967
Kepler-269 c,Transit,1.69271,8.127899,0.27911446,0.024846625766871168,2418.83,0.96,19.347679,41.775967
Kepler-27 b,Transit,4.00197,15.3348,0.2349503,0.03619631901840491,1075.1,0.59,19.482452,41.085876
Kepler-27 c,Transit,4.89877,31.3309,0.2887916,0.058588957055214726,1075.1,0.59,19.482452,41.085876
Kepler-270 b,Transit,2.00659,11.476094,0.26022151,0.03282208588957056,975.46,1.46,18.813341,44.422301999999995
Kepler-270 c,Transit,1.77118,25.262887,0.28285697,0.05521472392638037,975.46,1.46,18.813341,44.422301999999995
Kepler-271 b,Transit,1.2331,10.435478,0.30655505,0.027672455214723928,418.0,0.87,18.866866,44.284233
Kepler-271 c,Transit,0.95285,7.4108627,0.3038869,0.022026828527607366,418.0,0.87,18.866866,44.284233
Kepler-271 d,Transit,0.66139,5.2497254,0.28530724,0.0175037263803681,418.0,0.87,18.866866,44.284233
Kepler-272 b,Transit,1.43488,2.971353,0.28499083,0.011656441717791411,912.85,0.93,19.941836,47.593830000000004
Kepler-272 c,Transit,1.7936,6.057342,0.27315833,0.01871165644171779,912.85,0.93,19.941836,47.593830000000004
Kepler-272 d,Transit,2.25321,10.937304,0.25988349,0.027914110429447855,912.85,0.93,19.941836,47.593830000000004
Kepler-273 b,Transit,1.50214,2.936532,0.28201015,0.011349693251533743,728.85,0.81,19.420148,47.69775799999999
Kepler-273 c,Transit,1.98417,8.014927,0.26746425,0.022392638036809815,728.85,0.81,19.420148,47.69775799999999
Kepler-274 b,Transit,1.53577,11.634788,0.28891474,0.030981595092024545,1385.51,1.01,19.528186,38.477274
Kepler-274 c,Transit,1.83844,33.197861,0.30791777,0.06257668711656442,1385.51,1.01,19.528186,38.477274
Kepler-275 b,Transit,2.34289,10.300682,0.24306211,0.030061349693251537,2155.2,1.38,19.498649,38.514927
Kepler-275 c,Transit,3.38542,16.088134,0.20376097,0.04049079754601227,2155.2,1.38,19.498649,38.514927
Kepler-275 d,Transit,3.32937,35.676062,0.22177313,0.0687116564417178,2155.2,1.38,19.498649,38.514927
Kepler-276 b,Transit,2.86976,14.12841,0.2276614,0.036503067484662574,1181.73,1.05,19.571211,39.036325999999995
Kepler-276 c,Transit,2.90339,31.884,0.2711924,0.031595092024539875,1181.73,1.05,19.571211,39.036325999999995
Kepler-276 d,Transit,2.8025,48.648,0.2711924,0.031595092024539875,1181.73,1.05,19.571211,39.036325999999995
Kepler-277 b,Transit,2.92581,17.324,0.2711924,0.031595092024539875,1004.88,1.65,19.105546,39.077209
Kepler-277 c,Transit,3.363,33.006,0.2711924,0.031595092024539875,1004.88,1.65,19.105546,39.077209
Kepler-278 b,Transit,4.06923,30.160546,0.18405094,0.06349693251533742,448.65,2.94,19.340481,38.702235
Kepler-278 c,Transit,3.5872,51.078775,0.20985053,0.09018404907975461,448.65,2.94,19.340481,38.702235
Kepler-279 b,Transit,3.62083,12.309681,0.190495,0.0343558282208589,1069.2,1.75,19.159416,42.194835999999995
Kepler-279 c,Transit,4.30464,35.736,0.2711924,0.031595092024539875,1069.2,1.75,19.159416,42.194835999999995
Kepler-279 d,Transit,3.10517,54.414,0.2711924,0.031595092024539875,1069.2,1.75,19.159416,42.194835999999995
Kepler-28 b,Transit,3.59841,5.9123,0.21151461,0.01901840490797546,443.92,0.7,19.475803,42.42942
Kepler-28 c,Transit,3.39663,8.9858,0.23478957,0.024846625766871168,443.92,0.7,19.475803,42.42942
Kepler-280 b,Transit,1.44609,2.139542,0.2830724,0.0098159509202454,798.21,0.89,19.426035,42.180588
Kepler-280 c,Transit,2.00659,4.807091,0.25973611,0.01717791411042945,798.21,0.89,19.426035,42.180588
Kepler-281 b,Transit,2.82492,14.646008,0.23851689,0.03588957055214724,1835.0,0.9,19.607214,44.770699
Kepler-281 c,Transit,5.31354,36.337373,0.20779909,0.06595092024539878,1835.0,0.9,19.607214,44.770699
Kepler-282 b,Transit,1.0089,9.220524,0.3060666,0.02515337423312884,1390.97,0.9,18.978486,44.797684
Kepler-282 c,Transit,1.19947,13.638723,0.31178704,0.03251533742331288,1390.97,0.9,18.978486,44.797684
Kepler-282 d,Transit,2.45499,24.806,0.2711924,0.031595092024539875,1390.97,0.9,18.978486,44.797684
Kepler-282 e,Transit,3.10517,44.347,0.2711924,0.031595092024539875,1390.97,0.9,18.978486,44.797684
Kepler-283 b,Transit,2.1299,11.008151,0.32814026,0.02515337423312884,474.33,0.57,19.574249,47.838998000000004
Kepler-283 c,Transit,1.81602,92.743711,0.79154425,0.10460122699386505,474.33,0.57,19.574249,47.838998000000004
Kepler-284 b,Transit,2.242,12.699149,0.26672329,0.03190184049079755,1062.79,0.81,19.5431,47.729649
Kepler-284 c,Transit,2.61193,37.514456,0.3174554,0.06533742331288343,1062.79,0.81,19.5431,47.729649
Kepler-285 b,Transit,1.3452,2.633867,0.288863,0.011042944785276074,844.17,0.81,19.426061,48.065608999999995
Kepler-285 c,Transit,1.121,6.186676,0.30312695,0.0196319018404908,844.17,0.81,19.426061,48.065608999999995
Kepler-286 b,Transit,1.24431,1.796302,0.29030952,0.008282208588957056,1266.68,0.86,19.378411,48.294289
Kepler-286 c,Transit,1.36762,3.468095,0.28824675,0.012883435582822088,1266.68,0.86,19.378411,48.294289
Kepler-286 d,Transit,1.33399,5.914323,0.29375121,0.01871165644171779,1266.68,0.86,19.378411,48.294289
Kepler-286 e,Transit,1.77118,29.221289,0.32846842,0.053987730061349694,1266.68,0.86,19.378411,48.294289
Kepler-287 b,Transit,2.33168,20.342199,0.26350663,0.04447852760736196,856.33,1.03,19.395165,48.443549999999995
Kepler-287 c,Transit,3.26211,44.851896,0.26490317,0.07546012269938651,856.33,1.03,19.395165,48.443549999999995
Kepler-288 b,Transit,1.67029,6.097326,0.27537945,0.01993865030674847,1236.21,1.09,19.261096,39.594717
Kepler-288 c,Transit,2.84734,19.305772,0.23440478,0.04294478527607363,1236.21,1.09,19.261096,39.594717
Kepler-288 d,Transit,2.66798,56.633742,0.2987473,0.08803680981595093,1236.21,1.09,19.261096,39.594717
Kepler-289 b,Transit,2.15232,34.545,0.29581711,0.06441717791411043,700.0,1.0,19.831024,42.88285
Kepler-289 c,Transit,11.59114,125.8518,0.25603886,0.15644171779141106,700.0,1.0,19.831024,42.88285
Kepler-289 d,Transit,2.67919,66.0634,0.33179386,0.10122699386503069,700.0,1.0,19.831024,42.88285
Kepler-29 b,Transit,3.35179,10.3384,0.20900891,0.02829238374233129,851.9,0.93,19.889889,47.491226
Kepler-29 c,Transit,3.1388,13.2884,0.22198771,0.03344638036809816,851.9,0.93,19.889889,47.491226
Kepler-290 b,Transit,2.25321,14.589347,0.28683331,0.03374233128834356,708.55,0.74,19.094,42.681553
Kepler-290 c,Transit,2.70161,36.77031,0.35830342,0.06288343558282208,708.55,0.74,19.094,42.681553
Kepler-291 b,Transit,2.16353,3.546511,0.24900225,0.014417177914110431,1884.37,1.02,19.194425,42.437301999999995
Kepler-291 c,Transit,1.88328,5.700786,0.26516189,0.01993865030674847,1884.37,1.02,19.194425,42.437301999999995
Kepler-292 b,Transit,1.32278,2.580827,0.28961547,0.010736196319018407,1087.23,0.83,19.717744,42.424288
Kepler-292 c,Transit,1.46851,3.715335,0.28602683,0.013803680981595092,1087.23,0.83,19.717744,42.424288
Kepler-292 d,Transit,2.23079,7.055679,0.25574422,0.020858895705521477,1087.23,0.83,19.717744,42.424288
Kepler-292 e,Transit,2.66798,11.97901,0.24755107,0.029754601226993867,1087.23,0.83,19.717744,42.424288
Kepler-292 f,Transit,2.3541,20.834237,0.28860995,0.04325153374233129,1087.23,0.83,19.717744,42.424288
Kepler-293 b,Transit,3.07154,19.254196,0.23379717,0.044171779141104296,1002.51,0.96,19.090538,42.406509
Kepler-293 c,Transit,3.83382,54.155743,0.27600959,0.08773006134969324,1002.51,0.96,19.090538,42.406509
Kepler-294 b,Transit,1.77118,3.701212,0.26900073,0.0147239263803681,1411.62,0.98,19.159468,46.059312
Kepler-294 c,Transit,2.71282,6.6264,0.22739572,0.021779141104294478,1411.62,0.98,19.159468,46.059312
Kepler-295 b,Transit,1.22189,12.645164,0.30839567,0.030368098159509208,1787.33,0.9,19.023057,45.367786
Kepler-295 c,Transit,1.16584,21.526258,0.3294795,0.043558282208588955,1787.33,0.9,19.023057,45.367786
Kepler-295 d,Transit,1.35641,33.884054,0.35330444,0.0588957055214724,1787.33,0.9,19.023057,45.367786
Kepler-296 b,Transit,1.61424,10.864384,0.44735648,0.025552622699386504,226.0,0.48,19.102668,49.437326
Kepler-296 c,Transit,1.99538,5.8416366,0.33440563,0.016851792944785275,226.0,0.48,19.102668,49.437326
Kepler-296 d,Transit,2.08506,19.850291,0.56255472,0.03816720858895706,226.0,0.48,19.102668,49.437326
Kepler-296 e,Transit,1.52456,34.14211,0.79638041,0.0546632055214724,226.0,0.48,19.102668,49.437326
Kepler-296 f,Transit,1.80481,63.33627,0.75011209,0.0824799846625767,226.0,0.48,19.102668,49.437326
Kepler-297 b,Transit,2.86976,38.871826,0.28843186,0.06656441717791411,706.21,0.92,18.880612,48.777645
Kepler-297 c,Transit,6.53543,74.920137,0.26263719,0.1030674846625767,706.21,0.92,18.880612,48.777645
Kepler-298 b,Transit,1.96175,10.475464,0.32440043,0.024539877300613498,525.98,0.58,18.86932,48.825359000000006
Kepler-298 c,Transit,1.92812,22.92881,0.43562983,0.041717791411042954,525.98,0.58,18.86932,48.825359000000006
Kepler-298 d,Transit,2.49983,77.473633,0.68419174,0.09355828220858896,525.98,0.58,18.86932,48.825359000000006
Kepler-299 b,Transit,1.32278,2.927128,0.2884631,0.012269938650306749,1084.89,1.03,18.880465,48.580502
Kepler-299 c,Transit,2.64556,6.885875,0.23082871,0.021472392638036814,1084.89,1.03,18.880465,48.580502
Kepler-299 d,Transit,1.86086,15.054786,0.28118907,0.03619631901840491,1084.89,1.03,18.880465,48.580502
Kepler-299 e,Transit,1.87207,38.285489,0.32656982,0.06748466257668712,1084.89,1.03,18.880465,48.580502
Kepler-30 b,Transit,3.90108,29.33434,0.22879084,0.05526342331288344,938.33,0.95,19.01891,38.947281
Kepler-30 c,Transit,12.29737,60.323105,0.18309931,0.09203020858895705,938.33,0.95,19.01891,38.947281
Kepler-30 d,Transit,8.79985,143.34394,0.33744279,0.15341134969325154,938.33,0.95,19.01891,38.947281
Kepler-300 b,Transit,1.67029,10.446347,0.2838338,0.028834355828220862,1134.23,0.9,19.685914,48.599720000000005
Kepler-300 c,Transit,2.25321,40.714955,0.31374646,0.07116564417177915,1134.23,0.9,19.685914,48.599720000000005
Kepler-301 b,Transit,1.3452,2.508553,0.28745587,0.011042944785276074,734.31,0.9,18.932199,49.23299
Kepler-301 c,Transit,1.3452,5.419026,0.29131738,0.018404907975460124,734.31,0.9,18.932199,49.23299
Kepler-301 d,Transit,1.74876,13.751243,0.28742681,0.0343558282208589,734.31,0.9,18.932199,49.23299
Kepler-302 b,Transit,4.05802,30.184104,0.20385252,0.059202453987730067,1459.64,1.22,19.621133,43.629345
Kepler-302 c,Transit,12.45431,127.28218,0.21954015,0.15429447852760736,1459.64,1.22,19.621133,43.629345
Kepler-303 b,Transit,0.88559,1.937055,0.30768526,0.00736196319018405,211.01,0.48,18.875699,43.657055
