,P_NAME,P_STATUS,P_DETECTION,P_MASS,P_RADIUS,P_PERIOD,P_ECCENTRICITY,P_FLUX,P_ESI,P_DISTANCE,S_DISTANCE,S_MASS,S_RADIUS_EST,S_TYPE,S_CONSTELLATION,S_RA_H,S_DEC_T,P_HABZONE_CON
1888,Kepler-1406 b,3.0,Transit,,1.09858,11.629058,,129.9883,0.30289792,0.10207883,180.06134969325154,1.05,1.12,,Cygnus,19.472125,38.915023,0
1889,Kepler-1407 b,3.0,Transit,,2.25321,20.07115,,69.471222,0.26093265,0.14917246,391.1042944785276,1.1,1.15,,Lyra,18.929496,41.4716,0
1890,Kepler-1408 b,3.0,Transit,,0.88559,2.9979319,,1259.2882,0.29271287,0.043349675,130.6748466257669,1.21,1.35,,Lyra,18.846664,45.42577,0
1891,Kepler-1409 b,3.0,Transit,,1.04253,0.76486493,,1676.0649,0.29358304,0.015378904,221.47239263803684,0.83,0.79,,Cygnus,19.338987,51.208603000000004,0
1892,Kepler-141 b,3.0,Transit,,0.69502,3.107675,,213.66805,0.28802138,0.039,93.19938650306749,,0.79,,Cygnus,19.864728,47.731678,0
1893,Kepler-141 c,3.0,Transit,,1.41246,7.010606,,72.39677,0.30161789,0.067,93.19938650306749,,0.79,,Cygnus,19.864728,47.731678,0
1894,Kepler-1410 b,3.0,Transit,,1.78239,60.866168,,1.3425162,0.77589148,0.25954165,112.57668711656443,0.63,0.6,,Lyra,19.367348,38.743544,0
1895,Kepler-1411 b,3.0,Transit,,2.82492,86.115089,,5.5473221,0.40417655,0.37509126,438.95705521472394,0.95,0.92,,Lyra,19.090773,42.963924000000006,0
1896,Kepler-1412 b,3.0,Transit,,0.82954,3.6146051,,782.41032,0.29162812,0.046987832,196.01226993865032,1.06,1.27,,Cygnus,19.478676,49.20248,0
1897,Kepler-1413 b,3.0,Transit,,1.81602,13.182964,,39.378193,0.29737594,0.10302549,356.44171779141107,0.84,0.8,,Cygnus,19.622778,46.498767,0
1898,Kepler-1414 b,3.0,Transit,,1.2331,3.5157632,,171.68973,0.2971959,0.041997098,163.8036809815951,0.8,0.75,,Lyra,18.99524,42.422309999999996,0
1899,Kepler-1415 b,3.0,Transit,,1.28915,0.63642408,,2508.9535,0.28783359,0.01392528,326.99386503067484,0.89,0.84,,Draco,19.010462,47.873333,0
1900,Kepler-1416 b,3.0,Transit,,0.88559,1.4951495,,2243.359,0.29222176,0.02632943,247.54601226993867,1.09,1.15,,Cygnus,19.910899,43.894073,0
1901,Kepler-1417 b,3.0,Transit,,0.99769,20.350521,,50.271625,0.32047551,0.14681147,201.2269938650307,1.02,1.02,,Lyra,19.39666,40.605215,0
1902,Kepler-1418 b,3.0,Transit,,1.65908,22.476443,,11.786299,0.37828214,0.14283178,153.0674846625767,0.77,0.72,,Lyra,18.8665,41.678551,0
1903,Kepler-1419 b,3.0,Transit,,2.85855,42.521589,,18.032898,0.28136026,0.23916063,442.9447852760737,1.01,1.01,,Cygnus,19.483643,37.97142,0
1904,Kepler-142 b,3.0,Transit,,1.99538,2.024152,,1586.0263,0.25571921,0.032,171.0153374233129,,1.27,,Cygnus,19.674594,48.481281,0
1905,Kepler-142 c,3.0,Transit,,2.85855,4.761702,,499.8741,0.21768408,0.057,171.0153374233129,,1.27,,Cygnus,19.674594,48.481281,0
1906,Kepler-142 d,3.0,Transit,,2.16353,41.809118,,27.731899,0.29257497,0.242,171.0153374233129,,1.27,,Cygnus,19.674594,48.481281,0
1907,Kepler-1420 b,3.0,Transit,,1.27794,6.6996001,,95.553729,0.30218603,0.065084877,283.12883435582825,0.82,0.79,,Cygnus,19.746922,42.777832,0
1908,Kepler-1421 b,3.0,Transit,,0.93043,6.9131112,,497.34906,0.29527014,0.076488344,207.05521472392638,1.25,1.42,,Draco,19.105374,48.544197,0
1909,Kepler-1422 b,3.0,Transit,,2.0178,18.605194,,96.30608,0.26751687,0.14393453,638.3435582822086,1.15,1.23,,Cygnus,19.59268,48.336121000000006,0
1910,Kepler-1423 b,3.0,Transit,,1.06495,23.955378,,13.273722,0.39156471,0.15030979,137.73006134969327,0.79,0.75,,Lyra,19.216253,41.110081,0
1911,Kepler-1424 b,3.0,Transit,,1.15463,29.609174,,33.531907,0.33191695,0.18850686,190.1840490797546,1.02,1.07,,Lyra,19.399445,40.22932,0
1912,Kepler-1425 b,3.0,Transit,,0.94164,14.45413,,65.44195,0.31384894,0.1149286,153.0674846625767,0.97,0.95,,Cygnus,19.663403,43.012436,0
1913,Kepler-1426 b,3.0,Transit,,1.55819,14.256323,,80.358513,0.29322946,0.11580162,371.4723926380368,1.02,1.02,,Cygnus,19.503052,49.416973,0
1914,Kepler-1427 b,3.0,Transit,,1.09858,0.96897238,,2785.4604,0.29262048,0.019223137,374.23312883435585,1.01,1.01,,Cygnus,19.689979,45.114548,0
1915,Kepler-1428 b,3.0,Transit,,1.63666,10.676072,,228.42132,0.27856188,0.10300395,246.01226993865032,1.28,1.36,,Cygnus,19.842819,49.594978000000005,0
1916,Kepler-1429 b,3.0,Transit,,1.28915,4.4848749,,425.50755,0.29056413,0.054084507,354.60122699386505,1.05,1.07,,Draco,19.024417,49.044868,0
1917,Kepler-143 b,3.0,Transit,,2.41015,16.007583,,120.1679,0.24559445,0.127,254.20552147239266,,1.36,,Cygnus,19.871181,49.412605,0
1918,Kepler-143 c,3.0,Transit,,3.37421,27.082511,,59.161444,0.21602883,0.181,254.20552147239266,,1.36,,Cygnus,19.871181,49.412605,0
1919,Kepler-1430 b,3.0,Transit,,1.17705,2.4605099,,230.01559,0.29666014,0.032685606,165.95092024539878,0.77,0.72,,Lyra,19.313167,43.372093,0
1920,Kepler-1431 b,3.0,Transit,,1.46851,5.8660153,,261.47874,0.28556291,0.06427135,389.5705521472393,1.03,1.03,,Cygnus,19.510561,49.865192,0
1921,Kepler-1432 b,3.0,Transit,,2.21958,23.910901,,54.188208,0.2677691,0.16712793,476.07361963190186,1.09,1.13,,Cygnus,19.701613,49.829548,0
1922,Kepler-1433 b,3.0,Transit,,1.55819,4.1359227,,632.11359,0.2784385,0.052665488,407.3619631901841,1.14,1.19,,Cygnus,19.157554,49.45689,0
1923,Kepler-1434 b,3.0,Transit,,1.10979,8.0533362,,730.96392,0.29386592,0.089385256,208.58895705521473,1.47,2.04,,Cygnus,19.70256,51.202957000000005,0
1924,Kepler-1435 b,3.0,Transit,,0.86317,4.4534328,,799.90087,0.29274999,0.056437523,208.8957055214724,1.21,1.32,,Cygnus,19.411554,44.921130999999995,0
1925,Kepler-1436 b,3.0,Transit,,1.31157,9.705716,,164.32149,0.29497567,0.090774368,350.3067484662577,1.06,1.09,,Cygnus,19.847439,46.768021,0
1926,Kepler-1437 b,3.0,Transit,,1.36762,10.929546,,78.221234,0.30205497,0.094060069,362.5766871165644,0.93,0.9,,Cygnus,19.457663,49.32592,0
1927,Kepler-1438 b,3.0,Transit,,0.94164,2.3194201,,670.43833,0.29467918,0.033938012,265.6441717791411,0.97,0.96,,Lyra,19.285988,40.681664999999995,0
1928,Kepler-1439 b,3.0,Transit,,1.4573,8.0739285,,7.3476655,0.44643919,0.060788127,65.95092024539878,0.46,0.43,,Lyra,19.049321,40.980036,0
1929,Kepler-144 b,3.0,Transit,,1.33399,5.885273,,430.75396,0.28893249,0.066,119.39263803680983,,1.24,,Lyra,18.79438,42.775513,0
1930,Kepler-144 c,3.0,Transit,,1.3452,10.104665,,212.35449,0.29183129,0.094,119.39263803680983,,1.24,,Lyra,18.79438,42.775513,0
1931,Kepler-1440 b,3.0,Transit,,1.25552,39.859484,,16.924225,0.36670606,0.22678068,210.1226993865031,0.98,0.96,,Draco,19.02313,48.312251999999994,0
1932,Kepler-1441 b,3.0,Transit,,1.31157,39.441984,,19.753106,0.35396876,0.22671595,230.36809815950923,1.0,1.0,,Cygnus,19.581276,43.12459,0
1933,Kepler-1442 b,3.0,Transit,,3.93471,81.416294,,18.911822,0.23747778,0.40521489,161.0429447852761,1.34,1.44,,Cygnus,19.417041,48.84697,0
1934,Kepler-1443 b,3.0,Transit,,0.97527,2.4181132,,1620.0804,0.29371014,0.037354502,145.70552147239266,1.19,1.27,,Lyra,18.895718,47.066855000000004,0
1935,Kepler-1444 b,3.0,Transit,,2.17474,33.42035,,26.778104,0.2935633,0.20501988,104.29447852760737,1.03,1.05,,Lyra,19.022042,42.040436,0
1936,Kepler-1445 b,3.0,Transit,,0.96406,10.600523,,210.3887,0.29946383,0.098345364,147.85276073619633,1.13,1.26,,Lyra,18.683298,43.915065999999996,0
1937,Kepler-1446 b,3.0,Transit,,0.81833,0.68996783,,1391.9651,0.29038301,0.014241545,49.693251533742334,0.81,0.75,,Cygnus,19.294932,46.72617,0
1938,Kepler-1447 b,3.0,Transit,,2.90339,56.674729,,10.613885,0.32065542,0.28577646,267.17791411042947,0.97,0.95,,Cygnus,19.309564,50.727089,0
1939,Kepler-1448 b,3.0,Transit,,1.61424,12.270659,,82.256388,0.2901625,0.10232836,241.10429447852763,0.95,0.93,,Cygnus,19.19116,50.595585,0
1940,Kepler-1449 b,3.0,Transit,,1.6815,13.227453,,109.89678,0.28276669,0.1122798,405.2147239263804,1.08,1.1,,Cygnus,19.21545,50.567886,0
1941,Kepler-145 b,3.0,Transit,37.185876,2.64556,22.951,,156.9233,0.23234701,0.17157235,176.73312883435582,1.28,1.98,,Cygnus,19.425852,44.529106,0
1942,Kepler-145 c,3.0,Transit,79.457001,4.31585,42.882,,68.190341,0.18387844,0.26027328,176.73312883435582,1.28,1.98,,Cygnus,19.425852,44.529106,0
1943,Kepler-1450 b,3.0,Transit,,1.71513,54.509417,,2.755773,0.62058183,0.25094394,150.3067484662577,0.71,0.68,,Cygnus,19.636923,45.081390000000006,0
1944,Kepler-1451 b,3.0,Transit,,3.35179,35.622233,,21.872112,0.25006219,0.2118314,355.5214723926381,1.0,0.99,,Cygnus,19.563096,40.409892,0
1945,Kepler-1452 b,3.0,Transit,,2.70161,42.913751,,72.83386,0.23911988,0.26893475,298.77300613496936,1.41,2.06,,Cygnus,19.494856,38.266328,0
1946,Kepler-1453 b,3.0,Transit,,2.66798,47.16117,,12.755504,0.31547954,0.25282685,393.86503067484665,0.97,0.94,,Draco,19.075037,47.947613,0
1947,Kepler-1454 b,3.0,Transit,,1.88328,47.031948,,9.6352393,0.38636176,0.246142,243.86503067484665,0.9,0.86,,Draco,18.948223,48.831772,0
1948,Kepler-1455 b,3.0,Transit,,2.16353,49.276764,,1.7686087,0.67416001,0.22425127,120.24539877300614,0.62,0.6,,Cygnus,19.605538,50.502777,0
1949,Kepler-1456 b,3.0,Transit,,1.14342,18.137383,,8.1458959,0.44549919,0.11639991,116.25766871165645,0.64,0.62,,Lyra,19.129689,43.822773000000005,0
1950,Kepler-1457 b,3.0,Transit,,1.99538,51.111024,,14.804036,0.33918928,0.27037078,223.31288343558285,1.01,1.01,,Lyra,18.918041,42.027245,0
1951,Kepler-1458 b,3.0,Transit,,2.75766,47.987276,,12.443967,0.31319812,0.25488878,196.93251533742333,0.96,0.94,,Lyra,18.880775,41.038063,0
1952,Kepler-1459 b,3.0,Transit,,1.35641,62.869161,,3.287169,0.6078965,0.28477349,133.4355828220859,0.78,0.74,,Lyra,18.828203,46.014019,0
1953,Kepler-146 b,3.0,Transit,,3.71051,31.158799,,41.047171,0.21315932,0.2,224.48159509202455,,1.21,,Cygnus,19.607385,38.71023,0
1954,Kepler-146 c,3.0,Transit,,3.12759,76.732171,,12.391973,0.29668229,0.364,224.48159509202455,,1.21,,Cygnus,19.607385,38.71023,0
1955,Kepler-1460 b,3.0,Transit,,1.96175,29.963325,,5.4748897,0.46005346,0.16759803,176.07361963190186,0.7,0.67,,Lyra,19.037187,44.010788,0
1956,Kepler-1461 b,3.0,Transit,,2.02901,29.349477,,9.6981377,0.37691841,0.17210184,230.6748466257669,0.79,0.74,,Lyra,19.055365,43.198395,0
1957,Kepler-1462 b,3.0,Transit,,3.82261,65.648834,,9.7002579,0.29159556,0.31841554,419.6319018404908,1.0,1.0,,Cygnus,19.759836,42.396918,0
1958,Kepler-1463 b,3.0,Transit,,1.86086,25.15864,,30.622489,0.30427939,0.16572629,411.3496932515338,0.96,0.95,,Cygnus,19.632488,42.00692,0
1959,Kepler-1464 b,3.0,Transit,,1.65908,31.77859,,27.002925,0.32040697,0.19760566,212.26993865030676,1.02,1.01,,Lyra,19.149046,38.754161,0
1960,Kepler-1464 c,3.0,Transit,,0.99769,5.3278629,,292.09197,0.29771791,0.060082082,212.26993865030676,1.02,1.01,,Lyra,19.149046,38.754161,0
1961,Kepler-1465 b,3.0,Transit,,1.77118,31.827711,,7.0682683,0.4329372,0.1785392,107.36196319018406,0.75,0.71,,Cygnus,19.32129,51.904849999999996,0
1962,Kepler-1466 b,3.0,Transit,,1.54698,31.175045,,29.548593,0.32196329,0.19445603,210.42944785276075,1.01,1.02,,Cygnus,19.322082,44.609863000000004,0
1963,Kepler-1467 b,3.0,Transit,,3.29574,47.056904,,8.2786781,0.32881732,0.24252581,273.00613496932516,0.86,0.82,,Cygnus,19.669904,45.342686,0
1964,Kepler-1468 b,3.0,Transit,,1.72634,8.2398487,,182.14308,0.275688,0.080872368,346.6257668711657,1.04,1.05,,Cygnus,19.567991,41.277405,0
1965,Kepler-1468 c,3.0,Transit,,1.15463,3.5455302,,560.6994,0.29358588,0.046093688,346.6257668711657,1.04,1.05,,Cygnus,19.567991,41.277405,0
1966,Kepler-1469 b,3.0,Transit,,2.8025,21.86353,,29.482043,0.25912726,0.1487941,384.96932515337426,0.92,0.89,,Cygnus,19.588091,39.39135,0
1967,Kepler-147 b,3.0,Transit,,1.52456,12.610584,,198.08077,0.28474403,0.113,329.41411042944793,,1.47,,Lyra,19.198385,39.087181,0
1968,Kepler-147 c,3.0,Transit,,2.43257,33.416423,,54.211535,0.25735561,0.216,329.41411042944793,,1.47,,Lyra,19.198385,39.087181,0
1969,Kepler-1470 b,3.0,Transit,,1.06495,16.29509,,22.998769,0.35144035,0.11674655,174.5398773006135,0.8,0.76,,Lyra,19.246335,39.883191000000004,0
1970,Kepler-1471 b,3.0,Transit,,1.41246,3.638994,,384.04046,0.28625305,0.045506312,324.84662576687117,0.95,0.93,,Cygnus,19.310993,50.020046,0
1971,Kepler-1472 b,3.0,Transit,,1.9057,38.131283,,37.134974,0.29465776,0.23290734,389.2638036809816,1.16,1.25,,Cygnus,19.656844,49.057472,0
1972,Kepler-1473 b,3.0,Transit,,1.18826,14.427355,,99.87615,0.30424791,0.1193373,191.71779141104295,1.09,1.09,,Cygnus,19.375772,48.996082,0
1973,Kepler-1474 b,3.0,Transit,,2.16353,36.433345,,24.240094,0.29890307,0.21786462,372.39263803680984,1.04,1.04,,Cygnus,19.646271,45.866837000000004,0
1974,Kepler-1475 b,3.0,Transit,,2.92581,82.177374,,14.330128,0.29404799,0.39081548,525.7668711656443,1.18,1.28,,Cygnus,19.729886,44.753124,0
1975,Kepler-1476 b,3.0,Transit,,1.67029,10.358632,,99.565979,0.28458737,0.092353465,373.61963190184053,0.98,0.96,,Lyra,18.968807,43.989956,0
1976,Kepler-1477 b,3.0,Transit,,1.17705,11.5553,,42.433395,0.32300695,0.093223497,161.0429447852761,0.81,0.78,,Lyra,18.753237,42.685753,0
1977,Kepler-1478 b,3.0,Transit,,1.72634,26.084059,,40.235633,0.30131328,0.17435623,430.9815950920246,1.04,1.06,,Cygnus,19.54434,41.746235,0
1978,Kepler-1479 b,3.0,Transit,,1.82723,14.532614,,72.003468,0.28181836,0.11613161,189.87730061349694,0.99,0.98,,Draco,19.047462,49.706657,0
1979,Kepler-148 b,3.0,Transit,,1.80481,1.729366,,637.84043,0.26648704,0.028,248.2883435582822,,0.85,,Cygnus,19.319082,46.858788000000004,0
1980,Kepler-148 c,3.0,Transit,,3.59841,4.180043,,200.02676,0.1939287,0.05,248.2883435582822,,0.85,,Cygnus,19.319082,46.858788000000004,0
1981,Kepler-148 d,3.0,Transit,,8.67654,51.846886,,,,,248.2883435582822,,0.85,,Cygnus,19.319082,46.858788000000004,0
1982,Kepler-1480 b,3.0,Transit,,1.67029,22.126799,,19.46796,0.33775744,0.14608141,165.64417177914112,0.85,0.81,,Cygnus,19.466652,49.301810999999994,0
1983,Kepler-1481 b,3.0,Transit,,1.2331,5.94221,,82.354303,0.30592371,0.059589748,151.2269938650307,0.8,0.75,,Cygnus,19.295932,49.73122,0
1984,Kepler-1482 b,3.0,Transit,,1.0089,12.253832,,53.365721,0.31889899,0.099659431,135.58282208588957,0.88,0.84,,Draco,19.020921,48.725254,0
1985,Kepler-1483 b,3.0,Transit,,1.52456,9.5085156,,316.4488,0.28215152,0.094599327,407.0552147239264,1.25,1.4,,Cygnus,19.693986,42.150831,0
1986,Kepler-1484 b,3.0,Transit,,2.10748,30.454914,,23.397453,0.30365832,0.18692057,335.88957055214723,0.94,0.92,,Cygnus,19.512287,38.126286,0
1987,Kepler-1485 b,3.0,Transit,,1.46851,19.915772,,69.637083,0.29992994,0.14884994,168.7116564417178,1.11,1.12,,Cygnus,19.873029,44.737057,0
1988,Kepler-1486 b,3.0,Transit,,2.32047,54.649576,,17.024816,0.31132689,0.28909596,449.3865030674847,1.08,1.12,,Cygnus,19.372693,45.439713,0
1989,Kepler-1487 b,3.0,Transit,,2.1299,7.3194636,,646.14443,0.25028308,0.082121226,335.5828220858896,1.38,1.63,,Cygnus,19.699875,38.644501,0
1990,Kepler-1488 b,3.0,Transit,,1.86086,39.818993,,32.803798,0.30153128,0.23189934,189.57055214723928,1.05,1.31,,Draco,19.109762,49.937777999999994,0
1991,Kepler-1489 b,3.0,Transit,,1.77118,82.294751,,5.6841666,0.46682874,0.36134217,266.8711656441718,0.93,0.9,,Lyra,18.753056,44.465405000000004,0
1992,Kepler-149 b,3.0,Transit,,4.21496,29.198943,,20.024062,0.225775,0.184,178.08895705521476,,0.95,,Lyra,19.056912,38.384119,0
1993,Kepler-149 c,3.0,Transit,,1.61424,55.328328,,8.5856896,0.41628363,0.281,178.08895705521476,,0.95,,Lyra,19.056912,38.384119,0
1994,Kepler-149 d,3.0,Transit,,3.95713,160.01803,,2.0792926,0.51076017,0.571,178.08895705521476,,0.95,,Lyra,19.056912,38.384119,0
1995,Kepler-1490 b,3.0,Transit,,3.03791,92.436297,,4.2060232,0.43698917,0.38620579,296.93251533742335,0.9,0.87,,Cygnus,19.712906,42.609512,0
1996,Kepler-1491 b,3.0,Transit,,1.51335,16.586176,,58.374554,0.30161491,0.12725468,402.4539877300614,1.0,0.99,,Cygnus,19.575318,45.740651,0
1997,Kepler-1492 b,3.0,Transit,,1.49093,16.75255,,16.608124,0.35790315,0.11741595,113.8036809815951,0.77,0.72,,Lyra,19.239807,41.03642,0
1998,Kepler-1493 b,3.0,Transit,,1.41246,15.021798,,119.42503,0.29420574,0.121458,175.46012269938652,1.06,1.29,,Lyra,19.236611,38.565231999999995,0
1999,Kepler-1494 b,3.0,Transit,,3.07154,91.080482,,5.3178497,0.39752672,0.3907361,324.84662576687117,0.96,0.94,,Lyra,18.843828,43.162518,0
2000,Kepler-1495 b,3.0,Transit,,2.93702,85.273256,,7.6442179,0.35468618,0.38282229,400.92024539877303,1.03,1.04,,Lyra,19.075385,38.779631,0
2001,Kepler-1496 b,3.0,Transit,,2.21958,64.658802,,19.023981,0.30945466,0.33308521,396.6257668711657,1.18,1.27,,Cygnus,19.598263,45.350704,0
2002,Kepler-1497 b,3.0,Transit,,1.65908,8.7419977,,125.00243,0.2823855,0.081910661,344.1717791411043,0.96,0.95,,Cygnus,19.74641,45.634330999999996,0
2003,Kepler-1498 b,3.0,Transit,,1.33399,48.051405,,7.4174372,0.45148938,0.24593091,226.99386503067487,0.86,0.81,,Lyra,18.985208,44.916782,0
2004,Kepler-1499 b,3.0,Transit,,1.18826,44.2008,,7.0188803,0.46577873,0.22894664,95.0920245398773,0.82,0.78,,Lyra,18.932423,41.650406,0
2005,Kepler-15 b,3.0,Transit,209.76648,10.7616,4.942782,0.06,249.25494,0.085422066,0.057242852,231.7116564417178,1.02,0.99,,Cygnus,19.746707,49.140125,0
2006,Kepler-150 b,3.0,Transit,,1.25552,3.428054,,390.78525,0.29195686,0.044,280.4907975460123,,0.94,,Lyra,19.215607,40.520905,0
2007,Kepler-150 c,3.0,Transit,,3.68809,7.381998,,141.9704,0.19346714,0.073,280.4907975460123,,0.94,,Lyra,19.215607,40.520905,0
2008,Kepler-150 d,3.0,Transit,,2.79129,12.56093,,69.948248,0.23591618,0.104,280.4907975460123,,0.94,,Lyra,19.215607,40.520905,0
2009,Kepler-150 e,3.0,Transit,,3.11638,30.826557,,21.179705,0.26104058,0.189,280.4907975460123,,0.94,,Lyra,19.215607,40.520905,0
2010,Kepler-150 f,3.0,Transit,,3.64325,637.2093,,0.49203971,0.53097482,1.24,280.4907975460123,,0.94,,Lyra,19.215607,40.520905,1
2011,Kepler-1500 b,3.0,Transit,,1.19947,15.03301,,73.622908,0.30886321,0.11918096,277.30061349693256,1.0,1.0,,Lyra,19.25889,39.744572,0
2012,Kepler-1501 b,3.0,Transit,,1.55819,14.556453,,148.35469,0.28550457,0.12395775,272.39263803680984,1.2,1.3,,Lyra,19.327902,42.001431,0
2013,Kepler-1502 b,3.0,Transit,,3.18364,41.708363,,74.116536,0.21901109,0.26573321,472.39263803680984,1.44,1.72,,Cygnus,19.740529,39.31991300000001,0
2014,Kepler-1503 b,3.0,Transit,,2.27563,96.16987,,2.2858246,0.60962125,0.37644295,260.7361963190184,0.77,0.74,,Cygnus,19.581813,42.806759,0
2015,Kepler-1504 b,3.0,Transit,,2.1299,82.304003,,4.0431574,0.50278688,0.35069523,315.6441717791411,0.85,0.81,,Cygnus,19.314134,50.128212,0
2016,Kepler-1505 b,3.0,Transit,,0.93043,30.860937,,19.61672,0.36098038,0.18790714,110.12269938650307,0.93,0.86,,Lyra,19.466804,41.786961,0
2017,Kepler-1506 b,3.0,Transit,,1.32278,14.032915,,64.228141,0.30756678,0.11190497,404.2944785276074,0.95,0.93,,Lyra,19.343327,41.464595,0
2018,Kepler-1507 b,3.0,Transit,,0.84075,16.050621,,38.664639,0.32576653,0.11975697,104.9079754601227,0.89,0.85,,Cygnus,19.237436,46.536052999999995,0
2019,Kepler-1508 b,3.0,Transit,,1.33399,20.70565,,80.728369,0.30281519,0.15412406,273.61963190184053,1.14,1.22,,Cygnus,19.874593,40.375047,0
2020,Kepler-1509 b,3.0,Transit,,1.84965,25.43382,,34.227024,0.30050977,0.16921959,391.717791411043,1.0,0.99,,Lyra,18.919855,46.931003999999994,0
2021,Kepler-151 b,3.0,Transit,,3.06033,15.228958,,40.766124,0.23710879,0.116,203.12576687116567,,0.83,,Cygnus,19.47752,41.023235,0
2022,Kepler-151 c,3.0,Transit,,2.08506,24.674612,,21.427694,0.3096,0.16,203.12576687116567,,0.83,,Cygnus,19.47752,41.023235,0
2023,Kepler-1510 b,3.0,Transit,,3.363,84.703921,,13.56293,0.27974962,0.39990875,495.398773006135,1.19,1.28,,Cygnus,19.93061,48.257824,0
2024,Kepler-1511 b,3.0,Transit,,1.6815,23.238279,,71.519287,0.28929808,0.16789619,275.15337423312883,1.17,1.29,,Lyra,19.228082,43.179798,0
2025,Kepler-1512 b,3.0,Transit,,1.17705,20.359726,,8.5158615,0.43855689,0.1313606,49.693251533742334,0.73,0.67,,Cygnus,19.284968,44.470253,0
2026,Kepler-1513 b,3.0,Transit,,8.46355,160.88465,,2.5218603,0.3641088,0.57685198,117.79141104294479,0.99,0.97,,Lyra,19.319443,39.285277,0
2027,Kepler-1514 b,3.0,Transit,,11.82655,217.83176,,3.5735671,0.28267987,0.75483526,116.25766871165645,1.21,1.22,,Cygnus,19.508499,37.860133000000005,0
2028,Kepler-1515 b,3.0,Transit,,9.55092,214.31142,,5.473635,0.2468817,0.76475251,154.60122699386505,1.3,1.41,,Cygnus,19.398263,48.178162,0
2029,Kepler-1516 b,3.0,Transit,,1.74876,7.2593198,,225.63459,0.27314733,0.074322097,267.4846625766871,1.04,1.07,,Cygnus,19.432975,44.523502,0
2030,Kepler-1517 b,3.0,Transit,,9.76391,5.5460837,,1613.5814,0.088837066,0.071403505,266.56441717791415,1.58,1.95,,Lyra,19.187149,43.188778,0
2031,Kepler-1518 b,3.0,Transit,,3.04912,5.111779,,1547.2348,0.20831814,0.067049855,349.69325153374234,1.54,1.88,,Cygnus,20.02216,44.986137,0
2032,Kepler-1519 b,3.0,Transit,,7.0623,240.79894,,1.367967,0.45706877,0.74185994,263.1901840490798,0.94,0.91,,Cygnus,19.777861,49.461861000000006,0
2033,Kepler-152 b,3.0,Transit,,2.79129,18.207973,,20.24411,0.27757069,0.124,137.04601226993864,,0.72,,Lyra,19.124366,41.989086,0
2034,Kepler-152 c,3.0,Transit,,2.38773,88.255055,,2.4560774,0.58448728,0.356,137.04601226993864,,0.72,,Lyra,19.124366,41.989086,0
2035,Kepler-1520 b,3.0,Transit,,5.77315,0.65355357,,1195.1024,0.13591558,0.013447293,195.09202453987731,0.76,0.71,,Cygnus,19.397749,51.504723,0
2036,Kepler-1521 b,3.0,Transit,,2.49983,47.148408,,5.9024003,0.41344282,0.23803963,69.6319018404908,0.81,0.76,,Cygnus,19.512688,37.835001000000005,0
2037,Kepler-1522 b,3.0,Transit,,1.72634,1.8478892,,972.33027,0.26963299,0.029065909,211.65644171779144,0.96,0.93,,Cygnus,19.322883,52.07016,0
2038,Kepler-1523 b,3.0,Transit,,1.58061,0.93875077,,2541.946,0.27575976,0.018569505,281.5950920245399,0.97,0.96,,Cygnus,19.736938,45.827049,0
2039,Kepler-1524 b,3.0,Transit,,3.54236,70.96746,,16.339021,0.25977177,0.35340908,155.21472392638037,1.17,1.25,,Cygnus,19.592361,39.519818,0
2040,Kepler-1525 b,3.0,Transit,,0.90801,2.4166012,,814.46815,0.29380411,0.036039116,121.47239263803682,1.07,1.04,,Cygnus,19.370635,49.943016,0
2041,Kepler-1526 b,3.0,Transit,,2.43257,3.908632,,100.02956,0.24668157,0.043715323,176.68711656441718,0.73,0.69,,Lyra,19.007981,38.866428,0
2042,Kepler-1527 b,3.0,Transit,,4.77546,160.12992,,6.1973894,0.31123569,0.61482714,478.52760736196325,1.21,1.32,,Cygnus,19.827629,46.060818,0
2043,Kepler-1528 b,3.0,Transit,,1.4573,1.7911102,,1317.0138,0.2818078,0.029143172,280.9815950920246,1.03,1.03,,Lyra,19.160197,46.573986000000005,0
2044,Kepler-1529 b,3.0,Transit,,2.09627,5.3390569,,111.11831,0.26175847,0.055716127,209.50920245398774,0.81,0.77,,Lyra,19.324715,41.040728,0
2045,Kepler-153 b,3.0,Transit,,2.92581,18.870227,,36.370611,0.24618688,0.129,142.80061349693253,,0.89,,Draco,18.830702,48.257118,0
